,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,0.0,18.0,177.0,1.0,0.0,0.0,0.9030612244897959,0.09183673469387756,0.0,-0.02277240744968461,0.016129032258064516
1,0.0,8.0,180.0,1.0,0.0,0.0,0.9523809523809523,0.042328042328042326,0.0,-0.015332987493182362,0.0033783783783783786
2,1.0,18.0,203.0,3.0,0.05263157894736842,0.25,0.9066666666666666,0.08444444444444445,0.08695652173913043,0.08010317406995839,0.02716594711734026
3,0.0,11.0,183.0,3.0,0.0,0.0,0.9289340101522843,0.05583756345177665,0.0,-0.030241242648088477,0.02130959067839331
4,0.0,14.0,202.0,4.0,0.0,0.0,0.9181818181818182,0.06363636363636363,0.0,-0.03547590863517874,0.0204193802726874
5,0.0,6.0,209.0,4.0,0.0,0.0,0.954337899543379,0.0273972602739726,0.0,-0.02289267744589941,0.020419851684597215
6,0.0,15.0,202.0,2.0,0.0,0.0,0.9223744292237442,0.0684931506849315,0.0,-0.026032487991183517,0.010865904425111872
7,0.0,17.0,180.0,4.0,0.0,0.0,0.8955223880597015,0.0845771144278607,0.0,-0.043312418202107295,0.017376390499514654
8,0.0,7.0,203.0,1.0,0.0,0.0,0.9620853080568721,0.03317535545023697,0.0,-0.01278274981412284,0.03125
9,0.0,18.0,206.0,3.0,0.0,0.0,0.9074889867841409,0.07929515418502203,0.0,-0.033962505963879466,0.009213167494805349
10,1.0,132.0,1945.0,26.0,0.007518796992481203,0.037037037037037035,0.9249049429657795,0.06310211835765285,0.0125,-0.012264270071526268,0.017752764280889295
