,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,1.0,251.0,0.0,0.0,0.003968253968253968,1.0,0.003968253968253968,1.0,0.007905138339920948,0.0,0.002183406113537118
1,3.0,247.0,0.0,0.0,0.012,1.0,0.012,1.0,0.023715415019762848,0.0,0.17542119747514165
2,1.0,231.0,0.0,0.0,0.004310344827586207,1.0,0.004310344827586207,1.0,0.008583690987124462,0.0,0.5028735632183908
3,4.0,234.0,0.0,0.0,0.01680672268907563,1.0,0.01680672268907563,1.0,0.03305785123966942,0.0,0.26458141944117275
4,2.0,221.0,0.0,0.0,0.008968609865470852,1.0,0.008968609865470852,1.0,0.017777777777777778,0.0,0.2575893357230873
5,0.0,252.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
6,3.0,250.0,0.0,0.0,0.011857707509881422,1.0,0.011857707509881422,1.0,0.0234375,0.0,0.007349678196521369
7,2.0,270.0,0.0,0.0,0.007352941176470588,1.0,0.007352941176470588,1.0,0.014598540145985401,0.0,0.004269363241869161
8,3.0,239.0,0.0,0.0,0.012396694214876033,1.0,0.012396694214876033,1.0,0.024489795918367346,0.0,0.19661115980134383
9,5.0,261.0,0.0,0.0,0.018796992481203006,1.0,0.018796992481203006,1.0,0.03690036900369004,0.0,0.1115888826161061
10,24.0,2456.0,0.0,0.0,0.00967741935483871,1.0,0.00967741935483871,1.0,0.019169329073482427,-1.0,0.20224680058271702
