tloc	tmcCabe	assertionDensity	assertionRoulette	mysteryGuest	eagerTest	sensitiveEquality	resourceOptimism	conditionalTestLogic	fireAndForget	loc	lcom2	lcom5	cbo	wmc	rfc	mpc	halsteadVocabulary	halsteadLength	halsteadVolume	classDataShouldBePrivate	complexClass	spaghettiCode	functionalDecomposition	godClass
6.730124034206886e-05	4.735093514791313e-06	3.6511868639103067e-07	2.2087135983800253e-05	-1.4004344363625235e-06	6.87688397772551e-05	6.520201981841883e-07	-4.220598165512882e-08	-6.30278430130006e-07	-5.889547150537546e-08	0.14033754146603444	0.21513994660336094	0.0006434150600422492	0.005041497555055091	0.017537261833878232	0.05737632412148744	0.05262522810599249	0.7362859396607547	0.05793183509832282	0.6120681350505327	0.00011395760745089807	0.017546808126102997	0.08494682353145566	-4.5184445427910574e-06	0.0009868679946354625
3.6944327057221478e-06	-2.2642557022211926e-05	3.520590536637521e-06	3.4061081907357725e-05	-1.674413780139141e-05	0.0002172670932561538	4.4972923407170655e-07	-6.950133589383311e-07	-5.266460934373397e-06	-3.0119037908547903e-07	0.04551246705563818	0.8889546774378141	-0.00037758531222565207	-0.0055127162926012175	0.009539839069135136	-0.04500552566394314	-0.047405311464257784	0.10531761968919912	-0.04426002868788558	-0.43584716581614047	0.0002846837583468143	0.010630559829223448	-0.012908375963480535	1.627774457623465e-06	-0.0007914724365084582
-0.0006818420170753711	-5.384896429501519e-05	9.529018472878545e-07	-6.862095575489461e-06	-9.041814988456769e-05	1.4055328751946383e-05	3.7358511028164406e-07	-5.283059667627309e-06	-2.913722792788996e-05	-1.4263727448299115e-06	-0.09505877788070577	-0.3871284910160153	-0.0006951711532359768	-0.008008434519076133	-0.02567572918063637	-0.06194917164478732	-0.0540581952587375	0.6567801216728694	-0.0726900885688529	-0.6245144455888857	-0.000815403311141217	-0.022345372374594632	0.07999304125085414	2.315479470365911e-05	-0.007063688976174768
0.00029033463218729324	6.708329438811466e-05	8.564150577017841e-06	1.506875357033457e-07	-9.352307395479366e-05	-0.00022946769580672858	-3.375428928265337e-06	-8.001855032803576e-06	-3.4791651886381185e-05	-8.843815584139033e-07	0.8690870543861103	-0.0933955590263642	0.0034151262912694757	0.05308835303088157	0.08099740118179001	0.29715586492921625	0.2758192405977262	-0.056704462756256256	-0.0461842855973554	-0.17052762954109657	-0.00031833932864746363	0.08401381163908536	0.1436992227906742	-8.61300798445626e-06	-0.0077709508285666315
0.004079928208403878	0.0003176268073109051	2.047640688600661e-05	0.0005020281033923677	0.0005704373802738349	0.0012169738429137675	8.661288496504632e-05	3.599265702961873e-05	0.0005672419200316511	1.0987713647281088e-05	0.4468081927126453	-0.06414742374750142	-0.002864452007915976	-0.010805967620529447	-0.02711873505391414	-0.5478593939701062	-0.5265867267307399	0.02895079758920681	0.09838424582724797	0.03734508955923026	0.003777298384432855	-0.07997805536142288	-0.4443074768207979	-0.0001816773782488102	0.04682228145268306
-0.0035926884149629617	-0.0006742153740426787	2.094383900702637e-05	-0.0006143256233185557	-0.00042762383700347165	-0.0016539128979915472	9.098594092083049e-06	-3.246320242212773e-05	-0.00032658434813364186	-1.615872067417041e-05	0.08347625020979448	0.01130482051990956	-0.005213410091593426	-0.13696623584517906	-0.16643612308568334	-0.29371371096828097	-0.251555569630583	-0.0957478777057536	-0.10982118751972944	0.05007313445160509	0.007466077566048851	-0.06536521125389166	0.7831399008524758	0.00031919954540895014	0.3943083336317082
0.002940693700772569	0.00043418713543820616	-2.793258748299667e-05	0.0003947198651843536	0.00020089137513959893	0.0006662540793828594	-2.8131809045118116e-05	-4.465362186550627e-06	0.00019106801198373347	2.489992973493231e-05	-0.05467579880772819	-0.005710521933649441	0.0002981480585497539	0.06962401097150052	0.09095565863542851	0.1529168152389835	0.12734576918390317	0.04313598517519299	0.043094804090686674	-0.0307450629523602	-0.0057994999850874826	0.06868067424742157	-0.30688082740221767	-9.227879965688098e-05	0.9168739045452197
0.009101698221161565	-0.00018114585044449764	-9.740727568371396e-05	-0.0008600557671321247	0.0017657068156693987	-0.004575075590086053	-0.0002712894435672648	6.490469322298858e-05	0.0007143055123834953	4.876494533592173e-05	0.05825949510230666	0.02196955048311717	-0.0186677713429785	-0.1467406284347102	-0.49768472913937517	0.12668284779350222	0.17409197717007652	0.009672002648035584	0.01840618765188003	-0.006133021637347717	-0.0012969667778758636	-0.814973200851792	-0.11801507449806074	-0.00042787942724812977	0.03881068775396633
0.004383675511768262	0.005179222163908965	-0.0005063038823580209	-0.0016544544345082149	0.004474862378407759	-0.01455780574101441	-0.0007305019020065378	0.00022769167498351494	0.0022755889270575096	8.556100161569345e-06	-0.0171596122379463	0.010968394512520126	-0.017498848440532958	0.9046958104103184	-0.1942072161529257	-0.157745835703203	0.09353130041388022	-0.010220398039304714	0.29678989530827465	-0.02687957305390209	0.006883444243938254	-0.06121004683359995	0.12825398933382712	0.00016907372909942818	-0.0038857299445239505
0.0016456078743200934	-0.0010219127485618775	-2.5613815862799866e-05	-0.0013348248593299085	0.0009142124462768769	0.0041793979380726175	0.00010836458812173977	-4.6957826853044215e-05	0.0007983115210591541	3.0529068446696667e-05	-0.005020905678659338	-0.0017471998118656208	-0.008703984207415973	-0.2475386792304873	0.13444379553221117	0.18667961171173356	-0.14920182166062534	-0.007226342578871483	0.9114435162516674	-0.1004662509164862	-0.03973401941500231	-0.03952207622122403	0.1392375249491904	-0.0020799665107149408	-0.0018229517012508297
