,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,2.0,85.0,2.0,3.0,0.022988505747126436,0.4,0.043478260869565216,0.9456521739130435,0.043478260869565216,-0.5770114942528736,0.03111324991646478
1,3.0,71.0,4.0,2.0,0.04054054054054054,0.6,0.0875,0.925,0.0759493670886076,-0.3185930029073167,0.03302126643694349
2,0.0,103.0,2.0,2.0,0.0,0.0,0.018691588785046728,0.9626168224299065,0.0,-0.7003400534570262,0.009389878328337153
3,2.0,87.0,4.0,1.0,0.02247191011235955,0.6666666666666666,0.06382978723404255,0.9468085106382979,0.043478260869565216,-0.22665523916294802,0.020692114151713493
4,2.0,78.0,1.0,3.0,0.025,0.4,0.03571428571428571,0.9523809523809523,0.047058823529411764,-0.6525509825370939,0.031015292295780098
5,2.0,87.0,2.0,3.0,0.02247191011235955,0.4,0.0425531914893617,0.9468085106382979,0.0425531914893617,-0.5775280898876405,0.02922598465927522
6,2.0,84.0,3.0,2.0,0.023255813953488372,0.5,0.054945054945054944,0.945054945054945,0.044444444444444446,-0.4187850453324065,0.02324653542850679
7,3.0,89.0,1.0,0.0,0.03260869565217391,1.0,0.043010752688172046,0.989247311827957,0.06315789473684211,0.019034674690672024,0.19490559044130473
8,0.0,77.0,5.0,1.0,0.0,0.0,0.060240963855421686,0.927710843373494,0.0,-0.39560594666997917,0.006024096385542169
9,1.0,82.0,6.0,3.0,0.012048192771084338,0.25,0.07608695652173914,0.9021739130434783,0.022988505747126436,-0.468036377200909,0.022174902111590396
10,17.0,843.0,30.0,20.0,0.019767441860465116,0.4594594594594595,0.051648351648351645,0.9443453983300373,0.0379041248606466,-0.43870799123702614,0.040080891015545836
