,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,1.0,19.0,17.0,1.0,0.05,0.5,0.47368421052631576,0.5263157894736842,0.09090909090909091,-0.012422599874998832,0.04458803723509606
1,0.0,18.0,14.0,4.0,0.0,0.0,0.3888888888888889,0.5,0.0,-0.3535533905932738,0.06060606060606061
2,2.0,12.0,22.0,1.0,0.14285714285714285,0.6666666666666666,0.6486486486486487,0.3783783783783784,0.23529411764705882,0.17657204893949388,0.15762045925089402
3,0.0,10.0,20.0,2.0,0.0,0.0,0.625,0.3125,0.0,-0.17407765595569785,0.054093567251461985
4,0.0,14.0,19.0,4.0,0.0,0.0,0.5135135135135135,0.3783783783783784,0.0,-0.2716271178888358,0.07515681003584229
5,0.0,34.0,13.0,5.0,0.0,0.0,0.25,0.6538461538461539,0.0,-0.448269591292496,0.05813953488372093
6,0.0,26.0,16.0,0.0,0.0,0.0,0.38095238095238093,0.6190476190476191,0.0,0.0,0.5
7,0.0,20.0,20.0,2.0,0.0,0.0,0.47619047619047616,0.47619047619047616,0.0,-0.21320071635561041,0.030017921146953404
8,0.0,21.0,15.0,1.0,0.0,0.0,0.40540540540540543,0.5675675675675675,0.0,-0.19094065395649332,0.014285714285714285
9,1.0,26.0,21.0,0.0,0.037037037037037035,1.0,0.4583333333333333,0.5625,0.07142857142857142,0.12864083083132663,0.018518518518518517
10,4.0,200.0,177.0,20.0,0.0196078431372549,0.16666666666666666,0.4513715710723192,0.4974724362882258,0.03508771929824561,-0.17263757771899788,0.10130266232142622
