,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,0.0,0.0,193.0,4.0,0.0,0.0,0.9796954314720813,0.0,0.0,0.0,0.01722581056909028
1,0.0,8.0,191.0,1.0,0.0,0.0,0.955,0.04,0.0,-0.014469977004330817,0.004310344827586207
2,0.0,1.0,179.0,2.0,0.0,0.0,0.9835164835164835,0.005494505494505495,0.0,-0.007835008245371141,0.009446186670590507
3,0.0,3.0,156.0,3.0,0.0,0.0,0.9629629629629629,0.018518518518518517,0.0,-0.018867924528301886,0.05056497384422513
4,0.0,0.0,179.0,3.0,0.0,0.0,0.9835164835164835,0.0,0.0,0.0,0.01606571103475128
5,0.0,85.0,96.0,2.0,0.0,0.0,0.5245901639344263,0.4644808743169399,0.0,-0.09789762037387587,0.0060566740095889925
6,0.0,115.0,73.0,1.0,0.0,0.0,0.3862433862433862,0.6084656084656085,0.0,-0.09091889225223011,0.0028089887640449437
7,1.0,8.0,181.0,4.0,0.1111111111111111,0.2,0.9381443298969072,0.04639175257731959,0.14285714285714285,0.11878544944088013,0.0673458973782106
8,0.0,3.0,173.0,0.0,0.0,0.0,0.9829545454545454,0.017045454545454544,0.0,0.0,0.5
9,0.0,1.0,179.0,5.0,0.0,0.0,0.9675675675675676,0.005405405405405406,0.0,-0.01228682967957476,0.01881311904324058
10,1.0,224.0,1600.0,25.0,0.0044444444444444444,0.038461538461538464,0.8654054054054054,0.1205802119323752,0.00796812749003984,-0.0303768655261073,0.06926377061413284
