,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,1.0,4.0,211.0,10.0,0.2,0.09090909090909091,0.9380530973451328,0.022123893805309734,0.125,0.10577898582938206,0.10044826880911739
1,3.0,11.0,195.0,13.0,0.21428571428571427,0.1875,0.8918918918918919,0.06306306306306306,0.2,0.1426701055416186,0.1921620407967735
2,4.0,87.0,101.0,8.0,0.04395604395604396,0.3333333333333333,0.525,0.455,0.07766990291262135,-0.06172759530299873,0.03614474460224997
3,0.0,5.0,198.0,16.0,0.0,0.0,0.9041095890410958,0.0228310502283105,0.0,-0.042913119682578466,0.04301359957217803
4,1.0,90.0,116.0,4.0,0.01098901098901099,0.2,0.5545023696682464,0.4312796208530806,0.020833333333333332,-0.07275450576254427,0.016072232883633127
5,3.0,157.0,64.0,7.0,0.01875,0.3,0.29004329004329005,0.6926406926406926,0.03529411764705882,-0.1810180926574796,0.027365362053480318
6,5.0,100.0,108.0,4.0,0.047619047619047616,0.5555555555555556,0.5207373271889401,0.4838709677419355,0.08771929824561403,0.029838119751643036,0.25442028423233837
7,4.0,87.0,104.0,7.0,0.04395604395604396,0.36363636363636365,0.5346534653465347,0.4504950495049505,0.0784313725490196,-0.041894990593931744,0.03651195508247488
8,0.0,2.0,199.0,7.0,0.0,0.0,0.9567307692307693,0.009615384615384616,0.0,-0.018387910403244022,0.035992325777436524
9,0.0,2.0,214.0,21.0,0.0,0.0,0.9029535864978903,0.008438818565400843,0.0,-0.02876496424208971,0.057403433898966925
10,21.0,545.0,1510.0,97.0,0.037102473498233215,0.17796610169491525,0.7045559134836631,0.26393585410181275,0.06140350877192982,-0.045045349296705624,0.07995342477086491
