,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,0.0,531.0,392.0,1.0,0.0,0.0,0.42424242424242425,0.5746753246753247,0.0,-0.03826045538872322,0.0006226650062266501
1,1.0,455.0,418.0,3.0,0.0021929824561403508,0.25,0.47776510832383123,0.5199543899657925,0.004347826086956522,-0.03657542592508102,0.0028462849967242883
2,1.0,557.0,361.0,6.0,0.0017921146953405018,0.14285714285714285,0.39135135135135135,0.6032432432432432,0.0035398230088495575,-0.08217533511477758,0.004830695634533644
3,0.0,485.0,440.0,2.0,0.0,0.0,0.4746494066882416,0.52319309600863,0.0,-0.048708400249455906,0.0012053389753508919
4,1.0,576.0,354.0,1.0,0.0017331022530329288,0.5,0.38090128755364805,0.619098712446352,0.0034542314335060447,-0.011373507523564277,0.0014570594007736462
5,0.0,525.0,336.0,1.0,0.0,0.0,0.38979118329466356,0.6090487238979119,0.0,-0.042536634500882284,0.0008620689655172414
6,0.0,666.0,312.0,3.0,0.0,0.0,0.3180428134556575,0.6788990825688074,0.0,-0.08053284423684802,0.001952693426942664
7,0.0,572.0,338.0,1.0,0.0,0.0,0.37102085620197583,0.6278814489571899,0.0,-0.043060341436587365,0.000580046403712297
8,0.0,624.0,332.0,1.0,0.0,0.0,0.34691745036572624,0.6520376175548589,0.0,-0.044273232487935986,0.0005952380952380953
9,0.0,625.0,332.0,1.0,0.0,0.0,0.3465553235908142,0.6524008350730689,0.0,-0.04428553779464106,0.0006906077348066298
10,3.0,5616.0,3615.0,20.0,0.0005339028296849973,0.13043478260869565,0.39096606872703693,0.606043247439118,0.0010634526763559022,-0.048729173221392405,0.001564269863982605
