,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,12.0,1007.0,87.0,2.0,0.011776251226692836,0.8571428571428571,0.08935018050541517,0.9196750902527075,0.023233301064859633,-0.026026571390158654,0.04291942959170144
1,14.0,1055.0,123.0,1.0,0.013096351730589336,0.9333333333333333,0.11483654652137469,0.8960603520536463,0.025830258302583026,0.013781860953977073,0.007917849761949888
2,10.0,1101.0,35.0,0.0,0.009000900090009001,1.0,0.03926701570680628,0.9694589877835951,0.01784121320249777,0.016652821503900482,0.20748731070258816
3,13.0,973.0,53.0,1.0,0.013184584178498986,0.9285714285714286,0.06346153846153846,0.948076923076923,0.026,-0.010269405537705289,0.008890485987915274
4,15.0,1024.0,27.0,0.0,0.014436958614051972,1.0,0.039399624765478425,0.974671669793621,0.028462998102466792,0.01925831916026409,0.00986736683172725
5,13.0,1050.0,44.0,1.0,0.012229539040451553,0.9285714285714286,0.05144404332129964,0.9593862815884476,0.02414113277623027,-0.017659659623434538,0.007253960243108585
6,14.0,1049.0,38.0,1.0,0.01317027281279398,0.9333333333333333,0.047186932849364795,0.9646098003629764,0.025974025974025976,-0.019885256885701797,0.007972686527915251
7,16.0,1056.0,35.0,0.0,0.014925373134328358,1.0,0.04607046070460705,0.9683830171635049,0.029411764705882353,0.021881860525894394,0.07218198773988933
8,13.0,1088.0,42.0,0.0,0.011807447774750226,1.0,0.048118985126859144,0.963254593175853,0.02333931777378815,0.020949006915434647,0.006928509121863153
9,12.0,1109.0,11.0,0.0,0.010704727921498661,1.0,0.020318021201413426,0.9902826855123675,0.02118270079435128,0.01025357111730231,0.007751766470231888
10,132.0,10512.0,495.0,6.0,0.012401352874859075,0.9565217391304348,0.05625841184387618,0.9553859400763642,0.024485253199777405,0.0007968888089940816,0.037917135297889024
