tloc	tmcCabe	assertionDensity	assertionRoulette	mysteryGuest	eagerTest	sensitiveEquality	resourceOptimism	conditionalTestLogic	fireAndForget	loc	lcom2	lcom5	cbo	wmc	rfc	mpc	halsteadVocabulary	halsteadLength	halsteadVolume	classDataShouldBePrivate	complexClass	spaghettiCode	functionalDecomposition	godClass
6.106443628577421e-05	4.277150357194355e-06	6.340466988958704e-07	2.220697479920852e-05	-2.2197865003096753e-06	6.780140133938777e-05	5.832816335505543e-07	-2.418040514807504e-09	-5.61771845586761e-07	-6.962717501639008e-08	0.1406568679058157	0.21613484801098606	0.0006460903845808916	0.005046723188146663	0.017554247118020887	0.05756344687149553	0.05280977476677913	0.7372304691032133	0.057666936258941204	0.6104211761406267	0.00011286235841762626	0.017638374957351512	0.08546680155815034	-4.465903707626168e-06	0.0009753904345935387
2.3991784655704144e-06	-2.2817298909964233e-05	3.680167596871293e-06	3.375152977943959e-05	-1.7180534816277617e-05	0.0002180642572179485	4.487255776194143e-07	-6.485624802709164e-07	-5.441594137588754e-06	-2.7289707034818155e-07	0.04470544761776055	0.8892820160306641	-0.0003867970465445417	-0.005546745207674727	0.009447431883484732	-0.04562685578119585	-0.04800188625365305	0.10309439924927986	-0.04407367626672981	-0.4356626521011507	0.0002834841575074453	0.010449920865512417	-0.013780478186135994	1.4314218200919513e-06	-0.0007968831234576986
-0.0006554850214441847	-5.203270555621411e-05	4.266059010168307e-07	-4.895217925126633e-06	-8.866840497234658e-05	2.4620030274855974e-05	6.07717414460566e-07	-5.154136357827877e-06	-3.0149762731194625e-05	-1.2270378540508929e-06	-0.0978548964127576	-0.3857223319925494	-0.0007192938347987218	-0.008204336486324555	-0.02609262328282886	-0.06493927286818982	-0.056937337257841905	0.6564372753776386	-0.07203851706217528	-0.6251309015005578	-0.0008225286572989011	-0.02324373534271357	0.07717278443727267	2.2604353770100673e-05	-0.007068351697983438
0.00026721458217934693	7.139754921426424e-05	7.480078144146929e-06	-9.299983683345498e-06	-9.875859149327045e-05	-0.00022760355648583966	-3.1129781661790343e-06	-9.519158920330293e-06	-4.660419885861321e-05	-6.114740855405682e-07	0.8652141456244019	-0.09396116048705967	0.0034826393190662787	0.05402073985956675	0.08239707500295318	0.3012744289706385	0.2796576973898903	-0.05382606391596734	-0.04584793367222244	-0.1748777338448999	-0.0003411110278145926	0.0857727914451564	0.14447777826382752	-7.036056485078975e-06	-0.008298745251776141
0.004256674865217121	0.000349803578049277	1.4140903450823473e-05	0.0005259278697420612	0.000622690490603231	0.0012409626994319238	9.256948763216735e-05	3.460068922852297e-05	0.0005818204350985885	1.098676955811355e-05	0.45260533945575004	-0.06414424642325384	-0.002588308146695309	-0.009378729545529709	-0.022498513404414798	-0.5478082327353533	-0.5268080276594571	0.02627947534850621	0.09895584872417575	0.0388095551771889	0.004108919076322136	-0.07333227721076162	-0.43909200598167325	-0.00018066825010754127	0.05105238533861287
-0.0028075768420195344	-0.0005727124337311309	4.459825148339551e-06	-0.0005449883421534106	-0.00039279486083507403	-0.001473338093221943	6.710373623710467e-06	-3.546050508666106e-05	-0.00030912725612840226	-1.0007885168788894e-05	0.07202927163171903	0.010054075281163031	-0.005241495548226248	-0.12327949633102712	-0.1468947800103631	-0.2561381800285984	-0.21969563898937047	-0.08609234253056029	-0.09984707474018174	0.04210169223307426	0.006430210199808885	-0.05425517948725293	0.7159276958912447	0.00030136400821298377	0.5561762618313332
0.003337897796727029	0.0005273035633848855	-1.8719358131447764e-05	0.0005019385483582658	0.00025107127804134636	0.000926756614833992	-3.450175289526675e-05	4.263418144291242e-06	0.00025059395188684145	2.7175852785196e-05	-0.07132714190247189	-0.007328499830783455	0.0012922523999117893	0.0939137580263183	0.11845088474425468	0.2048700869801259	0.1721536084219407	0.059992352412330266	0.062140502910159726	-0.03893872527887644	-0.007345975634899694	0.07961505468891485	-0.44551178623288734	-0.00015245945277850655	0.828574279096665
0.009628425449539455	-0.00012960555918949276	-0.00012921089384828295	-0.0009690883334491565	0.00203991350729553	-0.004661261537495481	-0.0002628067072283369	5.4007219995551554e-05	0.0006966342237260424	4.849142908840552e-05	0.06280652970839598	0.02139725754334638	-0.01838123456080842	-0.14510796646364515	-0.4967442354481617	0.1236482576633716	0.1707888464793272	0.009769489733841386	0.02979075018852498	-0.0070499930678467855	-0.0002813519858245024	-0.8159047521416687	-0.1216061094306675	-0.00045737585205643294	0.0367299330660467
0.004393485439861785	0.005169239709468162	-0.000522760178243224	-0.0013525744998276249	0.00455846071054014	-0.014458404669495144	-0.00072967468044912	0.00018189192291509255	0.0023299105673309675	-1.0923027963319398e-05	-0.018103713843075415	0.011012949648316372	-0.017283744371215493	0.9098083892638806	-0.18929868245107687	-0.16273616894273568	0.09593337635868318	-0.010366859408074388	0.28065133115259694	-0.02492938035537483	0.008127076352782663	-0.06065425926572097	0.12823037224477593	0.00019059251603022328	-0.003815575252313165
0.000597650229119333	-0.0009695334072941832	-0.00010678985664800688	-0.0018096248085815922	0.0012282530752612995	0.00248346538372815	3.416087067166021e-05	-3.0436279863308527e-05	0.0012148709084621628	1.2761482164239765e-05	-0.006208897525283924	-0.0015360247230134984	-0.01286869266232749	-0.23664902667451315	0.09666672955619801	0.18812406332205261	-0.14923829970231547	-0.006961669888523101	0.919757712636632	-0.10108583051466916	-0.04310104199444701	-0.005807365023776375	0.13655122162967975	-0.0019939979243468638	-0.002664609102914736
0.012030450162366665	-0.00033209690974008783	-9.869684303872697e-05	-0.0010849633517140283	0.005012589259923227	-0.022165048733679985	-0.0005625556966359572	0.0002573204163825206	-0.0006464463415896747	-2.7834952919738284e-05	0.024378200477283684	0.000981692479355422	-0.030454410784147425	-0.15966782268168145	-0.7927480089455052	-0.03603584921028887	0.12451949963484761	0.010041506740646473	0.08721591368479434	-0.010303433680569216	-0.02110142366887975	0.5540099050064246	-0.10892631091000132	0.0025368655921933	-0.0031440838179352224
0.9787897992946945	0.034355077366910194	0.0038372181649613964	0.1591905325017089	0.07174300548636828	0.03934742916539699	0.005365367747193706	0.0020676835451923737	0.0864349852460205	0.0019846476214699462	-0.0025208922772637374	-0.0001629597546386048	-0.011779735869815016	-0.0026862075128469116	0.01571300726339964	-0.005609376668507219	0.0040461807677995825	-0.0003739598106149335	-0.0036777238885857474	2.6241028339748373e-05	-0.0266369238005623	0.0010380754108005024	0.007448786405688532	-0.0007872862836669441	-0.0017754460228574754
0.02634579674016601	-0.0008952962933752121	0.0001455355802696727	0.006826573331845847	0.0044976042152371646	0.0007284666989989308	0.00016664098358322533	2.473896781132548e-05	0.0006410515015863246	7.013623562330973e-06	-0.0024307416833027388	-0.0006749858766320069	-0.04272906047419541	0.004283478777297966	-0.0285392404805018	0.08893300229954196	-0.08048934796351201	0.0012629939820984841	0.018992436535188766	-0.0031951771796466305	0.990736017002959	0.015363741517841348	-0.003931526450211666	-0.0005193677941309492	0.0015952863190436565
