Unnamed: 0,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
10,10.0,1000.0,835.0,15.0,0.0099009900990099,0.4,0.4543010752688172,0.5435664279943303,0.0193236714975845,-0.0335091534993197,0.0141408062971848
10,4.0,117.0,274.0,24.0,0.0330578512396694,0.1428571428571428,0.6634844868735084,0.2805809457084198,0.0536912751677852,-0.0861659238504804,0.1355294255206934
10,8.0,176.0,249.0,27.0,0.0434782608695652,0.2285714285714285,0.558695652173913,0.4013146353340683,0.0730593607305936,-0.1004192890506867,0.0855699836478312
10,13.0,401.0,551.0,77.0,0.0314009661835748,0.1444444444444444,0.5412667946257198,0.3958906899747134,0.0515873015873015,-0.1588858033561858,0.0683831329804906
10,0.0,935.0,1447.0,41.0,0.0,0.0,-1.0,0.3850734090619243,-1.0,-0.1039980963164678,0.0090826631081058
10,41.0,1093.0,962.0,77.0,0.0361552028218694,0.3474576271186441,0.461573861021629,0.5210680626235435,0.0654952076677316,-0.0836625053028059,0.0447770182404132
10,4.0,395.0,478.0,33.0,0.0100250626566416,0.1081081081081081,0.5296703296703297,0.4385748116109964,0.018348623853211,-0.1370619970647943,0.025835045028064
10,0.0,0.0,942.0,22.0,-1.0,0.0,0.9771784232365144,0.0,0.0,-1.0,0.0321930590653494
10,3.0,5616.0,3615.0,20.0,0.0005339028296849,0.1304347826086956,0.3909660687270369,0.606043247439118,0.0010634526763559,-0.0487291732213924,0.0015642698639826
10,35.0,5794.0,5213.0,103.0,0.0060044604563389,0.2536231884057971,0.4708838043965904,0.5221847304931405,0.0117311882017764,-0.0603920393287162,0.0093976927376236
10,50.0,782.0,718.0,89.0,0.0600961538461538,0.3597122302158273,0.4685784014643075,0.5099897461224149,0.1029866117404737,-0.0900642974821284,0.0782966511009528
10,77.0,7324.0,6161.0,100.0,0.0104039994595324,0.4350282485875706,0.4565949348558044,0.5417861445677087,0.020321984692531,-0.0245327138527348,0.0171320265128616
10,10.0,68.0,140.0,35.0,0.1282051282051282,0.2222222222222222,0.5928853754940712,0.311083439218807,0.1626016260162601,-0.0867005446353214,0.20797642184513
10,18.0,604.0,464.0,6.0,0.0289389067524115,0.75,0.4413919413919414,0.5687391675859417,0.0557275541795665,0.0546187930952304,0.1869681652617503
10,9.0,44.0,47.0,34.0,0.1698113207547169,0.2093023255813953,0.417910447761194,0.3955235940530058,0.1874999999999999,-0.261796812059748,0.2894208361083361
10,13.0,1317.0,1139.0,11.0,0.0097744360902255,0.5416666666666666,0.4645161290322581,0.5361641335433608,0.0192023633677991,0.0010657502312876,0.0626252913740181
10,11.0,855.0,1674.0,11.0,0.0127020785219399,0.5,0.6605252842022736,0.3409099877313111,0.0247747747747747,0.0316178207666342,0.091871350349818
10,20.0,1129.0,1557.0,5.0,0.0174064403829416,0.8,0.5817041682036149,0.4223756224294888,0.0340715502555366,0.0734397988524684,0.0368980272197501
10,5.0,116.0,261.0,19.0,0.0413223140495867,0.2083333333333333,0.6633416458852868,0.3010360924834608,0.0689655172413793,-0.0513466004240761,0.1152851062479545
10,7.0,893.0,931.0,19.0,0.0077777777777777,0.2692307692307692,0.5070270270270271,0.4847653279143831,0.0151187904967602,-0.0518960307316273,0.0609438610272048
10,35.0,280.0,375.0,4.0,0.1111111111111111,0.8974358974358975,0.590778097982709,0.4546867750836324,0.1977401129943503,0.2173873803210514,0.2973996034890335
10,16.0,48.0,50.0,18.0,0.25,0.4705882352941176,0.5,0.4886322011322012,0.3265306122448979,-0.0168067226890756,0.4135674188624555
10,10.0,6158.0,3923.0,10.0,0.0016212710765239,0.5,0.3893673893673893,0.6110138014315277,0.0032320620555914,-0.0101059365346474,0.1117424224435317
10,11.0,1327.0,1129.0,10.0,0.0082212257100149,0.5238095238095238,0.4602341542188131,0.5400755613999897,0.0161883738042678,-0.0030353991818043,0.0582544069232152
10,6.0,1039.0,1038.0,21.0,0.0057416267942583,0.2222222222222222,0.4961977186311787,0.4959946819916012,0.0111940298507462,-0.0625846338749608,0.0084827102651224
10,17.0,868.0,748.0,8.0,0.0192090395480226,0.68,0.4661791590493601,0.5451929810678632,0.0373626373626373,0.0351077588642571,0.102700850153867
10,17.0,1259.0,1076.0,38.0,0.0133228840125391,0.3090909090909091,0.4573221757322175,0.5353511646092639,0.0255447032306536,-0.0691615575794138,0.0239809897981908
10,5.0,97.0,59.0,23.0,0.0490196078431372,0.1785714285714285,0.3478260869565217,0.568409733329642,0.0769230769230769,-0.3203000644497841,0.140543350508424
10,13.0,5665.0,5034.0,17.0,0.0022895385699189,0.4333333333333333,0.4704073072979774,0.5293507313491078,0.0045550105115627,-0.0101723088895201,0.0037161258182748
10,468.0,45400.0,41090.0,917.0,0.010203191767681172,0.3379061371841155,0.4729217638691323,0.4577716499063781,0.019808266141832266,-0.04662909844621743,0.0942854728206769
