tloc	tmcCabe	assertionDensity	assertionRoulette	mysteryGuest	eagerTest	sensitiveEquality	resourceOptimism	conditionalTestLogic	fireAndForget	loc	lcom2	lcom5	cbo	wmc	rfc	mpc	halsteadVocabulary	halsteadLength	halsteadVolume	classDataShouldBePrivate	complexClass	spaghettiCode	functionalDecomposition	godClass
6.824646796377107e-05	5.509299444309318e-06	2.1484373946408111e-07	2.222891753092686e-05	-9.022601230131509e-07	6.870387429628047e-05	6.665690536348236e-07	-9.178830515043298e-09	4.634301238150076e-08	-7.811778735776628e-08	0.14052264581062462	0.2154863837579097	0.0006443960115056341	0.005049074734940752	0.017548158610433445	0.057437007658727335	0.052683437779309346	0.7365005280986462	0.05787167097736049	0.611630368879173	0.00011451084344442442	0.017549579079367373	0.08501975926230584	-4.592775250108745e-06	0.0006059182264692025
2.0470881659117954e-06	-2.294798232683589e-05	3.6133614975771725e-06	3.448950661274331e-05	-1.693587566045629e-05	0.00021824605543048058	4.251904552196011e-07	-7.053731579127454e-07	-5.301543832772021e-06	-2.345402128142432e-07	0.04532441971866143	0.8886616944297803	-0.0003802607913826425	-0.005532855111296571	0.009527695387205356	-0.04525774630319602	-0.04764078457871235	0.10525920854384636	-0.04428602651485904	-0.4364197319062707	0.0002844880991069537	0.010596867260905866	-0.013079236030740213	1.6444573657819697e-06	-0.0004708066905484285
-0.0006768555508351676	-5.692352792238689e-05	1.6659013125503295e-06	-7.664116475756535e-06	-9.467665322308279e-05	1.3414945879052548e-05	2.556271608660756e-07	-5.45960316996337e-06	-3.202864575925782e-05	-9.933133144112403e-07	-0.09775865971833061	-0.38731902168249627	-0.0007100763355785261	-0.008129730306875454	-0.025972671938918532	-0.06289392676008332	-0.05497934559317951	0.6567089629808383	-0.07246705559525712	-0.6239571235613324	-0.0008262124974551885	-0.022622683146403862	0.0795588382278821	2.3542296772220066e-05	-0.004948880496767117
0.0002890575102183164	6.70783726881079e-05	8.293723968344258e-06	-4.792032575092962e-06	-9.599235202655088e-05	-0.00023194296292183123	-3.3594733763548045e-06	-7.987916653659492e-06	-3.665068752351647e-05	-6.078341530579675e-07	0.8691577346468499	-0.09453371689431578	0.0034112885915839673	0.053161296960229795	0.08083251755973715	0.2964654732270928	0.2751497027616273	-0.05478471107544921	-0.04599699753608088	-0.172713749657232	-0.0003305965052207131	0.08421958419615033	0.14343963079884733	-8.133118610992039e-06	-0.006493149908214282
0.00411174461820581	0.0003459073574810515	1.3641614047958917e-05	0.000492469346204713	0.0006002083873719312	0.0012019004952794072	8.827520625207148e-05	3.744353277663131e-05	0.0005899130638606245	8.352425449083252e-06	0.44623019293449295	-0.06419145546569478	-0.0028414858924270714	-0.010849359481478674	-0.027821066776736784	-0.548531702478704	-0.5271422176239038	0.028868781337673753	0.0985896111541122	0.03789121408236497	0.003834883745346399	-0.08054577234953972	-0.44459130487013837	-0.00018505025272034728	0.030332292929589454
-0.004427759998683102	-0.0008106743588457905	3.7186504525557826e-05	-0.0006855085180207783	-0.00048734639793639574	-0.0017404826885738028	1.8036957992993664e-05	-2.96489612219253e-05	-0.0003890719629501063	-2.2637678587035993e-05	0.09763267346774912	0.012605369745414203	-0.0050226148120625785	-0.15328246727121125	-0.18765257618463196	-0.32887956689275133	-0.2803476791835635	-0.10483880126000743	-0.11846045014380428	0.057802764540906354	0.009002583258642569	-0.08476438030482823	0.840572632114446	0.00033893843812387464	0.050992815816925934
0.0013237150325377232	0.0001285185429233742	-2.571746727011676e-05	0.00020163047224826952	4.48308080052686e-05	0.00022552264094790215	-2.0714936133817523e-05	-1.1157516428408104e-05	-2.217350843170547e-05	-4.0045356341851265e-07	-0.015747156882265603	-0.0017973663290119964	-0.0012189945362804271	0.015288072464502084	0.029427894283528374	0.03283433262905802	0.022079774826033252	0.006600582864167913	0.0016068399680635927	-0.008655159618504046	-0.002829964888553174	0.03918952019237715	-0.023456739158252894	2.3351518450444706e-05	0.9974291969161678
0.00888649908660609	-0.00016696480724492436	-0.000115146055309288	-0.0009634290294962932	0.0018344542582015783	-0.004665282449310499	-0.00026857261111658146	6.793348905528337e-05	0.0007144623593546089	3.6857315556255364e-05	0.058501404796845055	0.022008327518230623	-0.018647361266340257	-0.14703354397804824	-0.4993034062887157	0.1264473450997664	0.1745599098454773	0.009576115108690534	0.020801832365765764	-0.0063803688051858095	-0.0011772772592437918	-0.8138396612865177	-0.11763841768119233	-0.0004314724962850483	0.03894224408915818
0.004197669578133364	0.005200079164195184	-0.0005206295688942636	-0.0016545360094194995	0.00448108993690083	-0.014522401960859691	-0.0007305073346835234	0.0002216693144510657	0.002282519817676022	8.623890146792028e-06	-0.017516162659971028	0.011023155884857807	-0.017670039585938914	0.9060160794051544	-0.19112620358012766	-0.1592440471900847	0.09426150939795948	-0.010340932909276492	0.29317762178492934	-0.026420735567477725	0.007112605949031873	-0.06245916951913895	0.1289442434668672	0.00016513972552951366	-0.0005000614978566855
0.0024197238331575455	-0.0007562114254678702	-6.873915619131076e-05	-0.0010771988007689242	0.0010899970448459196	0.004939091559911754	0.0001240473916623942	-4.7067595208346676e-05	0.0011421949008845415	1.5497460172981654e-05	-0.006254551952357568	-0.0017362136301529276	-0.00784541592302558	-0.23729462861311001	0.16303216360420053	0.18772535280331326	-0.15485541833208222	-0.007698837963031584	0.9067026118050029	-0.09979224623463427	-0.03869683043378043	-0.05842550157699251	0.14390467728053485	-0.0022573405449736483	-0.000745781385115594
