tloc	tmcCabe	assertionDensity	assertionRoulette	mysteryGuest	eagerTest	sensitiveEquality	resourceOptimism	conditionalTestLogic	fireAndForget	loc	lcom2	lcom5	cbo	wmc	rfc	mpc	halsteadVocabulary	halsteadLength	halsteadVolume	classDataShouldBePrivate	complexClass	spaghettiCode	functionalDecomposition	godClass
6.675984486541204e-05	5.360821179850011e-06	1.466254977301933e-07	2.159065124069279e-05	-9.017156435506153e-07	6.855513369800191e-05	6.496457374110761e-07	4.4255755769785303e-08	-2.7732323104961227e-07	-4.57983148747164e-08	0.14036013018615098	0.2149740225148002	0.0006431458575843771	0.005044092694954901	0.017534613033900828	0.057354479047995816	0.05260533236630463	0.7360994502955944	0.057986520691216854	0.6123533820293395	0.0001141062402913363	0.017538888738808912	0.08488176185626949	-4.607830166413483e-06	0.0009881686199500247
9.472411114365217e-07	-2.3083707254002873e-05	3.5794575586389277e-06	3.384095474630651e-05	-1.7065109266139146e-05	0.00021713447496313727	4.247068737107902e-07	-7.012120354308584e-07	-5.755731164174978e-06	-3.0463702273436735e-07	0.045444748442957796	0.8890599339296038	-0.0003770991171508386	-0.005512799574354425	0.009551068355482455	-0.044983163169867134	-0.0473912510225959	0.10548377111416285	-0.04423973236698203	-0.4356063934759759	0.00028418390401832973	0.010628077579662967	-0.01286125006948146	1.633430203232033e-06	-0.000793327698281676
-0.0006886812474833088	-5.681310999526493e-05	1.6971587556793901e-06	-7.509859616052655e-06	-9.3199108135452e-05	1.350330940965306e-05	2.6495235339468714e-07	-5.527199158604983e-06	-3.199472868079096e-05	-1.4744083290712842e-06	-0.0956060326893048	-0.38693900916141905	-0.0006935612827378198	-0.008027511115199134	-0.02569675006951696	-0.06189703227468407	-0.05399496625444078	0.6569783406457299	-0.07272447204328364	-0.6243239980902586	-0.0008172976351735006	-0.02232814229495598	0.08016350035584595	2.350922273656184e-05	-0.007072025083211889
0.00026362371940836566	6.745171495228825e-05	7.629057506840782e-06	-6.450361691450049e-06	-9.414404117288183e-05	-0.00023268884929441604	-3.6484880909913467e-06	-7.5208394425656424e-06	-3.768304345966053e-05	-8.247728021565991e-07	0.8690927572874669	-0.09348898582624	0.0034163995653141016	0.0531110869725723	0.08098096821763637	0.2970442240713917	0.27572518834057097	-0.056364898873279355	-0.04610246541870434	-0.1708595203908347	-0.00032373430655284344	0.08400983016444999	0.14378176468725654	-8.961169509602104e-06	-0.00781382495835259
0.004073412610188974	0.0003429418035495454	1.2037658658035517e-05	0.00048669902586204406	0.000589658646568891	0.0012109178909765095	8.663652276505611e-05	3.9067727075083426e-05	0.0005834309368111955	1.1429546616375437e-05	0.4466219085651992	-0.06425591315269141	-0.0028808246980712203	-0.010774464469772212	-0.027234985869096506	-0.547633888315379	-0.5262910767718068	0.029245510529902406	0.09889942370684279	0.03694266550675118	0.0037717849885496083	-0.08002304103499033	-0.44501407867215537	-0.00018450267327971845	0.04661542193160423
-0.003507095683625846	-0.0006917340436548772	3.219273527633258e-05	-0.000567851452610764	-0.0004367225220960619	-0.0016308656847102184	1.1075854539775392e-05	-3.7105147752681656e-05	-0.0003264053303121099	-1.6467921991582382e-05	0.08441824907848533	0.011308556463625148	-0.00524876806954971	-0.1376508400510011	-0.1673877966983306	-0.2960730125939279	-0.25357730981093457	-0.09623048502329147	-0.11105986139577757	0.050604389205511205	0.0075340107201372535	-0.06529360367162163	0.7861076582870977	0.0003281572641244463	0.3838413464965867
0.0028234892290445765	0.0004259390284113308	-3.1002185953172374e-05	0.00036328868121563183	0.00019323216876215813	0.0006332671167215318	-2.9033745377357707e-05	-3.1958834195618546e-06	0.00017926376173051008	2.468317417193703e-05	-0.05372129969906587	-0.005573196404706235	0.00025956931743857664	0.0680900593201093	0.08910676057478054	0.14969318702835088	0.12457642655894272	0.04204160668096783	0.0421859420977816	-0.030240626269674564	-0.005722145584403723	0.06764991258977017	-0.29780464592725725	-9.148050772129228e-05	0.9213099442541939
0.008912782603880221	-0.00014917539880225484	-0.00011889850138739268	-0.0009451061878150347	0.0017770495654698079	-0.0046178062161880825	-0.000273863446994269	7.323543812887464e-05	0.0007160646421172935	4.938206776386759e-05	0.058218589760734324	0.021993052000490457	-0.01864503046420807	-0.14640749249650445	-0.4974050853823837	0.1265780613807534	0.17392046854579965	0.009559093840982706	0.020413672516829236	-0.006350516443448299	-0.001336120562891532	-0.815398378160459	-0.11669126692138171	-0.0004393950710747106	0.038919700079905965
0.005394206855283816	0.005224734543533385	-0.0004971970592362162	-0.001463805272621515	0.00450206667890271	-0.014536980793884484	-0.0007205708721763963	0.00020735859145530665	0.0024111150180869904	9.375214327417126e-06	-0.01725967547082443	0.010968214506832637	-0.01773538288320307	0.9056483027300679	-0.19536845880957718	-0.1585628481074885	0.09391158036939462	-0.010217596133372212	0.29303694940943914	-0.02644619317792808	0.007042432727167541	-0.05948029153927227	0.12791972602861099	0.00018238941619223254	-0.003976847914986175
0.004383443569571808	-0.0007594688091041032	-2.277011923702123e-05	-0.0007305278729014717	0.0011227825191618642	0.004655747738051644	0.00013736474441519833	-6.847236366801502e-05	0.0012562126805586806	2.9771101679378255e-05	-0.005785496873005121	-0.0017308461857802693	-0.008473045855495909	-0.24040208945617367	0.1472068097960997	0.18685348801059654	-0.1520652046557526	-0.007546996911222684	0.9100282116137203	-0.10024450995335493	-0.03864879139675046	-0.04726934370230017	0.14266099646362387	-0.0021573054760441724	-0.0019011563243689549
0.008553808068695408	-0.0005128970905808525	-0.00015432515158821	-0.002261918956852913	0.0041727235370631315	-0.021719425056959507	-0.00052383256521625	0.0001710454509009626	-0.000282024357238788	-2.916892400381402e-05	0.02357254817921145	0.0008784107081000259	-0.034114018052157795	-0.18196320158887877	-0.7827605095963244	-0.023149774249318078	0.11685395017445636	0.009778478320331097	0.1446310045063074	-0.016746307827331768	-0.024539472377602484	0.5525941278213132	-0.10210554479890468	0.00244355844396194	-0.0028571716994916507
